rank,run_id,volume_lookback,spike_multiplier,exit_volume_ratio,exit_bars,step_weight,max_abs_weight,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
813,348,5,3.5,0.5,2,0.08,0.3,-2.05299802,9794.70019843,-2.70695581,866,265.95070496,-0.03372917,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
814,492,8,3,0.4,2,0.08,0.3,-2.0743498,9792.56501964,-2.76494888,886,272.10411249,-0.03318349,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
815,798,13,3.5,0.6,2,0.08,0.3,-2.08143864,9791.85613564,-2.24068589,712,216.11177403,-0.02999474,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
816,850,13,4,0.6,2,0.05,0.3,-2.0815586,9791.84414024,-2.48118898,866,171.05250441,-0.03117313,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
817,708,13,3,0.4,2,0.08,0.3,-2.0845132,9791.54867983,-2.49258561,763,232.58912611,-0.03086493,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
818,516,8,3,0.5,3,0.08,0.3,-2.12324389,9787.67561094,-2.88265984,709,216.61603629,-0.03254578,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
819,144,3,3.5,0.5,4,0.08,0.3,-2.12950436,9787.04956425,-2.50496265,558,171.78670526,-0.03423303,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
820,588,8,3.5,0.6,3,0.08,0.3,-2.13320469,9786.67953105,-3.07191256,759,230.49932044,-0.0327471,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
821,294,5,3,0.5,2,0.08,0.3,-2.13785762,9786.21423772,-2.76960336,972,297.83038094,-0.03540512,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
822,330,5,3.5,0.4,2,0.08,0.3,-2.1396619,9786.03381022,-3.03104638,870,267.32486315,-0.03466122,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
823,510,8,3,0.5,2,0.08,0.3,-2.14287251,9785.7127491,-2.6850896,910,278.80141056,-0.03436179,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
824,852,13,4,0.6,2,0.08,0.3,-2.14888032,9785.11196774,-2.5633763,686,207.95064793,-0.03100607,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
825,796,13,3.5,0.6,2,0.05,0.3,-2.15547762,9784.452238,-2.33255162,900,177.82529838,-0.0325287,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
826,750,13,3,0.6,3,0.08,0.3,-2.16125967,9783.87403313,-2.88702558,685,206.70339718,-0.03315808,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
827,77,3,3,0.5,2,0.08,0.15,-2.1770169,9782.29831049,-2.22346081,678,205.89146966,-0.06451555,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
828,414,5,4,0.5,4,0.08,0.3,-2.17853318,9782.14668155,-2.55253543,648,199.77556027,-0.03333408,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
829,102,3,3,0.6,3,0.08,0.3,-2.17942407,9782.0575934,-2.96933453,726,223.09900876,-0.03646787,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
830,576,8,3.5,0.5,4,0.08,0.3,-2.17956993,9782.04300686,-2.59975351,652,199.71938237,-0.0331462,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
831,94,3,3,0.6,2,0.05,0.3,-2.18521703,9781.47829738,-2.36376331,1126,222.95169515,-0.04032989,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
832,744,13,3,0.6,2,0.08,0.3,-2.19448747,9780.55125257,-2.38037678,767,233.74315104,-0.03234285,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
833,742,13,3,0.6,2,0.05,0.3,-2.21450324,9778.54967595,-2.44952859,945,187.08332381,-0.03407093,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
834,366,5,3.5,0.6,2,0.08,0.3,-2.21908015,9778.09198473,-2.74562018,874,268.41599555,-0.03660824,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
835,522,8,3,0.5,4,0.08,0.3,-2.23239593,9776.76040725,-2.63539359,662,202.65265932,-0.03410805,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
836,114,3,3.5,0.4,2,0.08,0.3,-2.25099223,9774.90077704,-2.67743251,894,275.21682643,-0.03724246,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
837,257,5,2.5,0.6,2,0.08,0.15,-2.25442924,9774.55707615,-2.37481233,698,211.55037871,-0.06614025,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
838,816,13,4,0.4,2,0.08,0.3,-2.27397307,9772.60269326,-2.64848876,704,213.57260968,-0.03289654,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
839,204,3,4,0.6,2,0.08,0.3,-2.27697977,9772.3020228,-2.52633811,867,266.14050095,-0.03672016,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
840,438,8,2.5,0.4,2,0.08,0.3,-2.28111935,9771.88806496,-2.82573592,942,289.41047048,-0.03676892,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
841,186,3,4,0.5,2,0.08,0.3,-2.28303118,9771.69688187,-2.57597103,859,263.25907916,-0.0367167,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
842,762,13,3.5,0.4,2,0.08,0.3,-2.28796415,9771.2035852,-2.45930845,738,224.05112265,-0.03296414,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
843,474,8,2.5,0.6,2,0.08,0.3,-2.3256761,9767.43239028,-2.74835053,990,302.95966874,-0.03770062,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
844,804,13,3.5,0.6,3,0.08,0.3,-2.34067017,9765.93298347,-3.1417803,637,191.49514371,-0.03500038,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
845,95,3,3,0.6,2,0.08,0.15,-2.36334131,9763.66586942,-2.39640705,702,212.76848591,-0.06961086,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
846,276,5,3,0.4,2,0.08,0.3,-2.37419934,9762.58006637,-3.17663222,950,291.27610024,-0.03846323,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
847,462,8,2.5,0.5,3,0.08,0.3,-2.37680912,9762.31908786,-3.05647741,747,228.08933878,-0.03738658,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
848,312,5,3,0.6,2,0.08,0.3,-2.38841449,9761.15855131,-2.91054428,998,305.51186651,-0.04001505,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
849,534,8,3,0.6,3,0.08,0.3,-2.3936219,9760.63780975,-3.09185717,789,239.88446124,-0.03723125,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
850,6,3,2.5,0.4,2,0.08,0.3,-2.4001425,9759.98574967,-2.77311162,900,278.51089026,-0.04126351,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
851,60,3,3,0.4,2,0.08,0.3,-2.40553609,9759.44639072,-2.78393836,922,285.0310512,-0.04023741,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
852,180,3,4,0.4,4,0.08,0.3,-2.46306362,9753.69363829,-2.74436405,570,173.60384049,-0.03822029,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
853,222,5,2.5,0.4,2,0.08,0.3,-2.47946545,9752.05345483,-3.04377942,940,288.34866717,-0.04122778,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
854,240,5,2.5,0.5,2,0.08,0.3,-2.49175426,9750.82457437,-2.93577739,996,305.59753422,-0.04198052,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
855,528,8,3,0.6,2,0.08,0.3,-2.49877398,9750.12260164,-2.92341435,940,287.65435434,-0.03999708,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
856,24,3,2.5,0.5,2,0.08,0.3,-2.51793616,9748.2063841,-2.64308474,946,291.38244241,-0.0439687,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
857,132,3,3.5,0.5,2,0.08,0.3,-2.61897201,9738.102799,-2.79230346,920,281.58844677,-0.04343071,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
858,198,3,4,0.5,4,0.08,0.3,-2.77595829,9722.4041709,-3.04886019,594,181.31794426,-0.04250743,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
859,42,3,2.5,0.6,2,0.08,0.3,-2.78853245,9721.14675514,-2.927795,958,295.56459868,-0.04754896,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
860,150,3,3.5,0.6,2,0.08,0.3,-2.80198948,9719.8010517,-2.97308206,936,286.8134529,-0.04676496,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
861,78,3,3,0.5,2,0.08,0.3,-2.86418401,9713.58159949,-2.99328108,960,294.75899323,-0.04791163,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
862,258,5,2.5,0.6,2,0.08,0.3,-2.86780426,9713.2195744,-3.29823741,1010,309.24036346,-0.04762471,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
863,480,8,2.5,0.6,3,0.08,0.3,-2.87942415,9712.05758535,-3.51748221,803,244.33231508,-0.04571889,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
864,96,3,3,0.6,2,0.08,0.3,-3.4224256,9657.75744026,-3.54887899,980,300.83311267,-0.05754228,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
