rank,run_id,volume_lookback,spike_multiplier,exit_volume_ratio,exit_bars,step_weight,max_abs_weight,min_price_move_pct,cooldown_bars,max_hold_bars,stop_loss_pct,take_profit_pct,max_trades_per_day,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
653,8,13,3,0.4,4,0.03,0.3,0.03,5,60,0.3,1.2,60,-2.62383953,9737.61604714,-2.62383953,924,233.84611192,-0.12406559,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
654,129,13,3,0.4,4,0.03,0.3,0.03,10,120,0.8,0.4,100,-2.66232265,9733.76773478,-2.66232265,1082,266.10029242,-0.12142928,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
655,123,13,3,0.4,4,0.03,0.3,0.03,10,120,0.5,0.8,100,-2.67004567,9732.995433,-2.6717886,1106,288.6508387,-0.10770627,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
656,126,13,3,0.4,4,0.03,0.3,0.03,10,120,0.5,1.2,100,-2.67142347,9732.85765318,-2.67142347,1135,289.62546314,-0.10626219,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
657,47,13,3,0.4,4,0.03,0.3,0.03,5,120,0.8,0.4,60,-2.69281324,9730.71867589,-2.69281324,965,288.10426725,-0.10894167,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
658,261,13,3,0.4,4,0.03,0.3,0.05,5,60,0.5,1.2,100,-2.70569917,9729.43008332,-2.70708967,1067,252.17140018,-0.12067585,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
659,282,13,3,0.4,4,0.03,0.3,0.05,5,120,0.5,0.4,100,-2.71002038,9728.99796174,-2.71141083,1043,247.83536365,-0.11226737,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
660,311,13,3,0.4,4,0.03,0.3,0.05,5,240,0.5,0.8,60,-2.73175157,9726.82484337,-2.7331417,869,248.59388429,-0.10503272,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
661,144,13,3,0.4,4,0.03,0.3,0.03,10,240,0.3,1.2,100,-2.73557132,9726.4428683,-2.735744,1142,313.54083099,-0.11356947,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
662,258,13,3,0.4,4,0.03,0.3,0.05,5,60,0.5,0.8,100,-2.74653542,9725.34645766,-2.74792534,1053,245.06435262,-0.12029986,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
663,32,13,3,0.4,4,0.03,0.3,0.03,5,120,0.3,0.8,60,-2.74999223,9725.00077673,-2.74999223,953,262.46969809,-0.12259605,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
664,314,13,3,0.4,4,0.03,0.3,0.05,5,240,0.5,1.2,60,-2.75961914,9724.03808648,-2.76376563,881,272.79548681,-0.10312772,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
665,279,13,3,0.4,4,0.03,0.3,0.05,5,120,0.3,1.2,100,-2.76496241,9723.50375859,-2.76635207,1086,274.24768381,-0.11457376,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
666,59,13,3,0.4,4,0.03,0.3,0.03,5,240,0.3,0.8,60,-2.7710717,9722.89282965,-2.7710717,971,288.52466604,-0.11502803,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
667,158,13,3,0.4,4,0.03,0.3,0.03,10,240,0.8,0.8,60,-2.77273734,9722.72626574,-2.78496206,951,291.66127437,-0.10917174,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
668,276,13,3,0.4,4,0.03,0.3,0.05,5,120,0.3,0.8,100,-2.78183098,9721.81690165,-2.7832204,1060,250.04458843,-0.12577741,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
669,405,13,3,0.4,4,0.03,0.3,0.05,10,240,0.8,1.2,100,-2.78332956,9721.66704396,-2.79166061,928,281.12756225,-0.09797673,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
670,309,13,3,0.4,4,0.03,0.3,0.05,5,240,0.5,0.4,100,-2.7895405,9721.04594956,-2.79092981,1054,265.54510819,-0.11197392,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
671,291,13,3,0.4,4,0.03,0.3,0.05,5,120,0.8,0.4,100,-2.80019395,9719.98060495,-2.8015831,1094,283.60480786,-0.10131881,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
672,53,13,3,0.4,4,0.03,0.3,0.03,5,120,0.8,1.2,60,-2.82415812,9717.58418815,-2.82415812,990,307.4374499,-0.1051987,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
673,35,13,3,0.4,4,0.03,0.3,0.03,5,120,0.3,1.2,60,-2.83001921,9716.99807949,-2.89999509,957,267.32611844,-0.12253831,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
674,147,13,3,0.4,4,0.03,0.3,0.03,10,240,0.5,0.4,100,-2.8680746,9713.19254035,-2.87788407,1079,277.11974292,-0.13140604,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
675,65,13,3,0.4,4,0.03,0.3,0.03,5,240,0.5,0.4,60,-2.89876266,9710.12373434,-2.89876266,962,276.12312883,-0.12801901,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
676,62,13,3,0.4,4,0.03,0.3,0.03,5,240,0.3,1.2,60,-2.91782182,9708.21781829,-2.9640077,978,295.66514858,-0.11483926,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
677,161,13,3,0.4,4,0.03,0.3,0.03,10,240,0.8,1.2,60,-2.95939512,9704.06048796,-2.97159637,975,322.06761848,-0.10359601,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
678,44,13,3,0.4,4,0.03,0.3,0.03,5,120,0.5,1.2,60,-2.96676791,9703.32320928,-2.96676791,992,307.8434266,-0.11505085,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
679,41,13,3,0.4,4,0.03,0.3,0.03,5,120,0.5,0.8,60,-2.98070235,9701.92976497,-2.98070235,992,291.3130572,-0.12228995,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
680,50,13,3,0.4,4,0.03,0.3,0.03,5,120,0.8,0.8,60,-2.98182341,9701.81765914,-2.98523684,999,312.94266802,-0.10491301,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
681,132,13,3,0.4,4,0.03,0.3,0.03,10,120,0.8,0.8,100,-3.03766363,9696.23363735,-3.05119016,1110,298.72435072,-0.12619285,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
682,3,13,3,0.4,4,0.03,0.3,0.03,5,60,0.3,0.4,100,-3.12714168,9687.28583171,-3.12714168,1296,303.1939179,-0.14688326,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
683,306,13,3,0.4,4,0.03,0.3,0.05,5,240,0.3,1.2,100,-3.17473339,9682.52666139,-3.18160715,1090,312.8501177,-0.1137919,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
684,318,13,3,0.4,4,0.03,0.3,0.05,5,240,0.8,0.4,100,-3.19892685,9680.10731524,-3.20085461,1104,302.95232033,-0.10845017,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
685,288,13,3,0.4,4,0.03,0.3,0.05,5,120,0.5,1.2,100,-3.20179107,9679.82089302,-3.20866292,1125,311.19785591,-0.11944623,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
686,135,13,3,0.4,4,0.03,0.3,0.03,10,120,0.8,1.2,100,-3.21282483,9678.71751731,-3.22632693,1131,296.40925615,-0.13965776,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
687,153,13,3,0.4,4,0.03,0.3,0.03,10,240,0.5,1.2,100,-3.21856395,9678.14360459,-3.21910903,1151,343.47285775,-0.12759605,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
688,74,13,3,0.4,4,0.03,0.3,0.03,5,240,0.8,0.4,60,-3.23247605,9676.75239521,-3.23247605,981,320.19415335,-0.11722966,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
689,285,13,3,0.4,4,0.03,0.3,0.05,5,120,0.5,0.8,100,-3.24447084,9675.55291624,-3.24585364,1099,296.80807492,-0.12328014,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
690,156,13,3,0.4,4,0.03,0.3,0.03,10,240,0.8,0.4,100,-3.29224716,9670.7752835,-3.30017442,1114,311.10855228,-0.13126291,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
691,12,13,3,0.4,4,0.03,0.3,0.03,5,60,0.5,0.4,100,-3.29349775,9670.65022539,-3.29349775,1329,320.62520776,-0.14624046,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
692,150,13,3,0.4,4,0.03,0.3,0.03,10,240,0.5,0.8,100,-3.34546424,9665.45357635,-3.34546424,1134,336.18652684,-0.13512695,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
693,30,13,3,0.4,4,0.03,0.3,0.03,5,120,0.3,0.4,100,-3.35672688,9664.32731201,-3.35672688,1336,340.36058639,-0.14959262,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
694,68,13,3,0.4,4,0.03,0.3,0.03,5,240,0.5,0.8,60,-3.38402301,9661.59769895,-3.38402301,1016,337.68419114,-0.12557783,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
695,312,13,3,0.4,4,0.03,0.3,0.05,5,240,0.5,0.8,100,-3.46625224,9653.37477604,-3.46763187,1139,359.90776584,-0.11364816,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
696,297,13,3,0.4,4,0.03,0.3,0.05,5,120,0.8,1.2,100,-3.47022041,9652.97795899,-3.47707313,1160,353.93299099,-0.10248889,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
697,323,13,3,0.4,4,0.03,0.3,0.05,5,240,0.8,1.2,60,-3.48271428,9651.72857184,-3.49164884,915,342.00494858,-0.09153542,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
698,71,13,3,0.4,4,0.03,0.3,0.03,5,240,0.5,1.2,60,-3.48610965,9651.38903504,-3.4943183,1007,345.19194906,-0.11504513,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
699,57,13,3,0.4,4,0.03,0.3,0.03,5,240,0.3,0.4,100,-3.53830958,9646.16904183,-3.53830958,1348,365.02064868,-0.15299151,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
700,6,13,3,0.4,4,0.03,0.3,0.03,5,60,0.3,0.8,100,-3.55675181,9644.32481929,-3.55675181,1334,334.71475613,-0.14962706,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
701,21,13,3,0.4,4,0.03,0.3,0.03,5,60,0.8,0.4,100,-3.56262751,9643.73724867,-3.56262751,1349,335.76697742,-0.14963181,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
702,321,13,3,0.4,4,0.03,0.3,0.05,5,240,0.8,0.8,100,-3.60709261,9639.29073882,-3.60847023,1169,383.71630856,-0.10554123,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
703,162,13,3,0.4,4,0.03,0.3,0.03,10,240,0.8,1.2,100,-3.65913058,9634.08694235,-3.66732209,1168,378.49106196,-0.12240964,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
704,15,13,3,0.4,4,0.03,0.3,0.03,5,60,0.5,0.8,100,-3.6752645,9632.47355018,-3.6752645,1368,357.43938259,-0.1504995,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
705,80,13,3,0.4,4,0.03,0.3,0.03,5,240,0.8,1.2,60,-3.68286266,9631.71373413,-3.68286266,1033,385.1794624,-0.10899011,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
706,24,13,3,0.4,4,0.03,0.3,0.03,5,60,0.8,0.8,100,-3.6962477,9630.37522959,-3.70000952,1385,366.51772472,-0.14609618,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
707,27,13,3,0.4,4,0.03,0.3,0.03,5,60,0.8,1.2,100,-3.69856379,9630.14362053,-3.71735965,1398,372.5181848,-0.1414219,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
708,159,13,3,0.4,4,0.03,0.3,0.03,10,240,0.8,0.8,100,-3.73299736,9626.70026378,-3.74118259,1164,371.50837335,-0.13098773,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
709,9,13,3,0.4,4,0.03,0.3,0.03,5,60,0.3,1.2,100,-3.81697373,9618.30262683,-3.81697373,1368,351.44049711,-0.15300973,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
710,18,13,3,0.4,4,0.03,0.3,0.03,5,60,0.5,1.2,100,-3.86394224,9613.60577557,-3.86394224,1383,365.10593363,-0.15041721,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
711,77,13,3,0.4,4,0.03,0.3,0.03,5,240,0.8,0.8,60,-3.86588753,9613.41124722,-3.86926986,1029,392.38535653,-0.11889871,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
712,33,13,3,0.4,4,0.03,0.3,0.03,5,120,0.3,0.8,100,-3.89487726,9610.51227424,-3.89487726,1402,395.86361013,-0.13965866,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
713,39,13,3,0.4,4,0.03,0.3,0.03,5,120,0.5,0.4,100,-3.91852741,9608.14725884,-3.91852741,1383,383.01654367,-0.15187766,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
714,60,13,3,0.4,4,0.03,0.3,0.03,5,240,0.3,0.8,100,-4.02505146,9597.49485406,-4.02505146,1414,423.87484581,-0.13887683,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
715,315,13,3,0.4,4,0.03,0.3,0.05,5,240,0.5,1.2,100,-4.08602122,9591.39787825,-4.09011115,1158,395.77285919,-0.11922154,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
716,66,13,3,0.4,4,0.03,0.3,0.03,5,240,0.5,0.4,100,-4.20666445,9579.33355474,-4.20666445,1399,419.74744515,-0.15540166,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
717,48,13,3,0.4,4,0.03,0.3,0.03,5,120,0.8,0.4,100,-4.23000856,9576.99914398,-4.23000856,1417,434.35325479,-0.14559188,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
718,36,13,3,0.4,4,0.03,0.3,0.03,5,120,0.3,1.2,100,-4.33216899,9566.78310128,-4.41712797,1426,416.17689419,-0.14884411,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
719,45,13,3,0.4,4,0.03,0.3,0.03,5,120,0.5,1.2,100,-4.3615493,9563.84507008,-4.3615493,1449,466.02208209,-0.13511295,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
720,51,13,3,0.4,4,0.03,0.3,0.03,5,120,0.8,0.8,100,-4.42219765,9557.78023527,-4.4255604,1463,482.54558903,-0.13174006,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
721,324,13,3,0.4,4,0.03,0.3,0.05,5,240,0.8,1.2,100,-4.43128938,9556.87106228,-4.43807394,1193,432.54789303,-0.10619297,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
722,42,13,3,0.4,4,0.03,0.3,0.03,5,120,0.5,0.8,100,-4.43751831,9556.24816944,-4.43751831,1425,430.48155212,-0.14891886,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
723,63,13,3,0.4,4,0.03,0.3,0.03,5,240,0.3,1.2,100,-4.56175783,9543.82421675,-4.61323036,1441,450.48519687,-0.14857747,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
724,75,13,3,0.4,4,0.03,0.3,0.03,5,240,0.8,0.4,100,-4.66028546,9533.9714542,-4.6891375,1437,486.46653711,-0.14583452,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
725,69,13,3,0.4,4,0.03,0.3,0.03,5,240,0.5,0.8,100,-4.82124598,9517.87540247,-4.82124598,1457,495.89616298,-0.14949535,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
726,54,13,3,0.4,4,0.03,0.3,0.03,5,120,0.8,1.2,100,-4.94445131,9505.55486925,-4.94445131,1475,499.35682284,-0.14444167,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
727,78,13,3,0.4,4,0.03,0.3,0.03,5,240,0.8,0.8,100,-5.33938083,9466.0619168,-5.34271132,1502,562.73920692,-0.14304327,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
728,72,13,3,0.4,4,0.03,0.3,0.03,5,240,0.5,1.2,100,-5.68353047,9431.64695345,-5.68353047,1498,550.36882421,-0.15703005,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
729,81,13,3,0.4,4,0.03,0.3,0.03,5,240,0.8,1.2,100,-5.92751022,9407.24897811,-5.92751022,1560,625.31771562,-0.15077863,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
